idpozo,idempresa,empresa,cuenca,provincia,formacion,tipo_de_recurso,n_meses,prod_pet_annual
103767,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,21.33
103767,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,168.16
103775,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,63.32
103776,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,46.08
103776,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,390.37
103777,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,64.85
103777,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,991.6600000000001
103790,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,257.0
103797,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,28.44
103797,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,223.82
103798,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103798,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103801,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,51.63
103801,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,419.79
103804,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,191.93
103814,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,17.07
103814,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,141.03
103833,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,34.39
103835,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103835,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103843,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,61.73
103843,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,8,432.31
103845,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,29.87
103845,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,410.11
103848,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,33.11
103848,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,499.9
103850,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,34.13
103850,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,5,60.27
103856,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103856,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,10.0
103857,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,764.72
103859,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103859,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.62
103860,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,62.46
103860,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,691.11
103869,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103869,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.46
103870,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.28
103870,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,1.69
103872,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.51
103872,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,2.82
103876,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,242.93
103879,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,29.95
103879,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,263.92
103883,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103883,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103887,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,86.02
103887,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,742.03
103889,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,193.09
103896,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.46
103896,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,2.7
103905,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,106.01
103905,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,1240.95
103911,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,51.2
103911,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,678.19
103913,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,64.0
103913,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,963.35
103918,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,58.03
103918,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,640.69
103921,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103921,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,11.78
103926,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,43.28
103928,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,240.15
103932,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103932,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.46
103933,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103933,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,8.44
103934,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,24.18
103934,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,347.85
103937,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103937,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,10.01
103938,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103938,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.48
103941,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,26.74
103941,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,285.25
103945,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103945,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.49
103951,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103951,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103952,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,6,120.75
103961,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103961,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103962,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103962,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
103970,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,35.84
103970,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,3,41.89
103973,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,81.92
103973,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,948.25
103975,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,59.17
103975,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,8,426.7
103979,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103979,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,10.01
103980,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103980,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,10.01
103982,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103982,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,10.01
103990,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,3,35.63
103992,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,105.81
103992,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,1536.11
103995,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
103995,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.98
104000,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104000,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104012,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,20.48
104012,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,218.87
104015,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,3,31.099999999999998
104017,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,5.99
104020,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,43.78
104020,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,351.54
104022,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104022,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.97
104023,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.14
104023,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,6.71
104036,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104036,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.46
104045,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104045,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.33
104047,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,17.99
104052,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,11.42
104053,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,2,34.08
104054,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,20.57
104061,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,107.52
104061,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,1148.67
104063,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104063,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104065,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,275.19
104071,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,78.22
104071,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,1075.66
104078,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,90.37
104078,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,1171.27
104095,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104095,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104111,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,334.7
104113,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,2.96
104113,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,48.36
104115,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,55.69
104115,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,841.84
104123,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,17.07
104123,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,180.94
104132,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104132,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,12.18
104136,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104136,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104147,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,10.04
104173,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.0
104213,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,89.07
104215,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104215,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104222,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,289.16
104223,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,68.27
104223,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,993.4499999999999
104227,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,42.1
104227,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,385.59
104231,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,120.37
104254,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,76.23
104254,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,990.04
104257,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104296,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,11.09
104314,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104314,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104315,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,15.93
104315,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,167.41
104317,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,257.23
104318,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104318,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104326,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,3.98
104326,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,42.44
104345,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,5,104.7
104350,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,361.32
104354,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,365.58
104357,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,7,181.63
104359,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,36.98
104359,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,7.33
104361,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104412,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104412,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.58
104414,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,258.11
104419,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,4,84.83
104429,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,1.28
104429,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,9.45
104447,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,19.91
104447,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,209.8
104484,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,59.73
104484,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,796.0
104489,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,3,75.92
104490,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,33.0
104490,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,503.8
104491,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,8,688.0799999999999
104506,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,847.71
104513,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,35.3
104513,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,840.89
104519,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,23.47
104519,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,9,188.0
104554,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,9.34025134759652
104554,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,167.59
104560,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.246199075462752
104560,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,12.200000000000001
104561,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,76.8141115443785
104561,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,659.5600000000001
104573,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,8,534.5
104618,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,6,186.75
104634,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.246199075462752
104634,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,15.07
104635,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,7.16439309596607
104635,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,143.75
104637,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.246199075462752
104637,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,12.36
104639,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.246199075462752
104639,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,12.21
104640,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,0.246199075462752
104640,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,12.200000000000001
